num,text,pos,aspect_tag,polarity
s_5,my,PRON,NAT,0
s_5,teenage,ADJ,NAT,0
s_5,son,NOUN,NAT,0
s_5,one,NUM,NAT,0
s_5,",",PUNCT,NAT,0
s_5,because,SCONJ,NAT,0
s_5,of,ADP,NAT,0
s_5,the,DET,NAT,0
s_5,features,NOUN,AT,1
s_5,that,PRON,NAT,0
s_5,it,PRON,NAT,0
s_5,offers,VERB,NAT,0
s_5,",",PUNCT,NAT,0
s_5,like,INTJ,NAT,0
s_5,",",PUNCT,NAT,0
s_5,iChat,PROPN,AT,1
s_5,",",PUNCT,NAT,0
s_5,Photobooth,PROPN,AT,1
s_5,",",PUNCT,NAT,0
s_5,garage,NOUN,AT,1
s_5,band,NOUN,AT,1
s_5,and,CCONJ,NAT,0
s_5,more,ADJ,NAT,0
s_5,!,PUNCT,NAT,0
s_6,Great,ADJ,NAT,0
s_6,laptop,NOUN,NAT,0
s_6,that,PRON,NAT,0
s_6,offers,VERB,NAT,0
s_6,many,ADJ,NAT,0
s_6,great,ADJ,NAT,0
s_6,features,NOUN,AT,1
s_6,!,PUNCT,NAT,0
s_7, ,SPACE,NAT,0
s_7,One,NUM,NAT,0
s_7,night,NOUN,NAT,0
s_7,I,PRON,NAT,0
s_7,turned,VERB,NAT,0
s_7,the,DET,NAT,0
s_7,freaking,VERB,NAT,0
s_7,thing,NOUN,NAT,0
s_7,off,ADP,NAT,0
s_7,after,ADP,NAT,0
s_7,using,VERB,NAT,0
s_7,it,PRON,NAT,0
s_7,",",PUNCT,NAT,0
s_7,the,DET,NAT,0
s_7,next,ADJ,NAT,0
s_7,day,NOUN,NAT,0
s_7,I,PRON,NAT,0
s_7,turn,VERB,NAT,0
s_7,it,PRON,NAT,0
s_7,on,ADP,NAT,0
s_7,",",PUNCT,NAT,0
s_7,no,DET,NAT,0
s_7,GUI,PROPN,AT,-1
s_7,",",PUNCT,NAT,0
s_7,screen,NOUN,AT,-1
s_7,all,PRON,NAT,0
s_7,dark,ADJ,NAT,0
s_7,",",PUNCT,NAT,0
s_7,power,NOUN,AT,0
s_7,light,NOUN,AT,0
s_7,steady,ADJ,NAT,0
s_7,",",PUNCT,NAT,0
s_7,hard,ADJ,AT,-1
s_7,drive,NOUN,AT,-1
s_7,light,NOUN,AT,-1
s_7,steady,ADJ,NAT,0
s_7,and,CCONJ,NAT,0
s_7,not,PART,NAT,0
s_7,flashing,VERB,NAT,0
s_7,as,SCONJ,NAT,0
s_7,it,PRON,NAT,0
s_7,usually,ADV,NAT,0
s_7,does,VERB,NAT,0
s_7,.,PUNCT,NAT,0
s_8,I,PRON,NAT,0
s_8,took,VERB,NAT,0
s_8,it,PRON,NAT,0
s_8,back,ADV,NAT,0
s_8,for,ADP,NAT,0
s_8,an,DET,NAT,0
s_8,Asus,PROPN,NAT,0
s_8,and,CCONJ,NAT,0
s_8,same,ADJ,NAT,0
s_8,thing-,ADJ,NAT,0
s_8,blue,ADJ,NAT,0
s_8,screen,NOUN,NAT,0
s_8,which,PRON,NAT,0
s_8,required,VERB,NAT,0
s_8,me,PRON,NAT,0
s_8,to,PART,NAT,0
s_8,remove,VERB,NAT,0
s_8,the,DET,NAT,0
s_8,battery,NOUN,AT,0
s_8,to,PART,NAT,0
s_8,reset,VERB,NAT,0
s_8,.,PUNCT,NAT,0
s_9,In,ADP,NAT,0
s_9,the,DET,NAT,0
s_9,shop,NOUN,NAT,0
s_9,",",PUNCT,NAT,0
s_9,these,DET,NAT,0
s_9,MacBooks,PROPN,NAT,0
s_9,are,AUX,NAT,0
s_9,encased,VERB,NAT,0
s_9,in,ADP,NAT,0
s_9,a,DET,NAT,0
s_9,soft,ADJ,NAT,0
s_9,rubber,NOUN,AT,1
s_9,enclosure,NOUN,AT,1
s_9,-,PUNCT,NAT,0
s_9,so,ADV,NAT,0
s_9,you,PRON,NAT,0
s_9,will,AUX,NAT,0
s_9,never,ADV,NAT,0
s_9,know,VERB,NAT,0
s_9,about,ADP,NAT,0
s_9,the,DET,NAT,0
s_9,razor,NOUN,NAT,0
s_9,edge,NOUN,AT,-1
s_9,until,SCONJ,NAT,0
s_9,you,PRON,NAT,0
s_9,buy,VERB,NAT,0
s_9,it,PRON,NAT,0
s_9,",",PUNCT,NAT,0
s_9,get,VERB,NAT,0
s_9,it,PRON,NAT,0
s_9,home,ADV,NAT,0
s_9,",",PUNCT,NAT,0
s_9,break,VERB,NAT,0
s_9,the,DET,NAT,0
s_9,seal,NOUN,NAT,0
s_9,and,CCONJ,NAT,0
s_9,use,VERB,NAT,0
s_9,it,PRON,NAT,0
s_9,(,PUNCT,NAT,0
s_9,very,ADV,NAT,0
s_9,clever,ADJ,NAT,0
s_9,con,NOUN,NAT,0
s_9,),PUNCT,NAT,0
s_9,.,PUNCT,NAT,0
s_10,However,ADV,NAT,0
s_10,",",PUNCT,NAT,0
s_10,the,DET,NAT,0
s_10,multi,ADJ,AT,1
s_10,-,ADJ,AT,1
s_10,touch,ADJ,AT,1
s_10,gestures,NOUN,AT,1
s_10,and,CCONJ,NAT,0
s_10,large,ADJ,NAT,0
s_10,tracking,NOUN,AT,1
s_10,area,NOUN,AT,1
s_10,make,VERB,NAT,0
s_10,having,VERB,NAT,0
s_10,an,DET,NAT,0
s_10,external,ADJ,AT,0
s_10,mouse,NOUN,AT,0
s_10,unnecessary,ADJ,NAT,0
s_10,(,PUNCT,NAT,0
s_10,unless,SCONJ,NAT,0
s_10,you,PRON,NAT,0
s_10,'re,AUX,NAT,0
s_10,gaming,VERB,AT,0
s_10,),PUNCT,NAT,0
s_10,.,PUNCT,NAT,0
s_11,I,PRON,NAT,0
s_11,love,VERB,NAT,0
s_11,the,DET,NAT,0
s_11,way,NOUN,NAT,0
s_11,the,DET,NAT,0
s_11,entire,ADJ,NAT,0
s_11,suite,NOUN,AT,1
s_11,of,ADP,AT,1
s_11,software,NOUN,AT,1
s_11,works,VERB,NAT,0
s_11,together,ADV,NAT,0
s_11,.,PUNCT,NAT,0
s_12,The,DET,NAT,0
s_12,speed,NOUN,AT,1
s_12,is,AUX,NAT,0
s_12,incredible,ADJ,NAT,0
s_12,and,CCONJ,NAT,0
s_12,I,PRON,NAT,0
s_12,am,AUX,NAT,0
s_12,more,ADJ,NAT,0
s_12,than,ADP,NAT,0
s_12,satisfied,ADJ,NAT,0
s_12,.,PUNCT,NAT,0
s_13,This,DET,NAT,0
s_13,laptop,NOUN,NAT,0
s_13,meets,VERB,NAT,0
s_13,every,DET,NAT,0
s_13,expectation,NOUN,NAT,0
s_13,and,CCONJ,NAT,0
s_13,Windows,PROPN,AT,1
s_13,7,NUM,AT,1
s_13,is,AUX,NAT,0
s_13,great,ADJ,NAT,0
s_13,!,PUNCT,NAT,0
s_14,I,PRON,NAT,0
s_14,can,AUX,NAT,0
s_14,barely,ADV,NAT,0
s_14,use,VERB,NAT,0
s_14,any,DET,NAT,0
s_14,usb,NOUN,AT,-1
s_14,devices,NOUN,AT,-1
s_14,because,SCONJ,NAT,0
s_14,they,PRON,NAT,0
s_14,will,AUX,NAT,0
s_14,not,PART,NAT,0
s_14,stay,VERB,NAT,0
s_14,connected,ADJ,NAT,0
s_14,properly,ADV,NAT,0
s_14,.,PUNCT,NAT,0
s_15,When,SCONJ,NAT,0
s_15,I,PRON,NAT,0
s_15,finally,ADV,NAT,0
s_15,had,VERB,NAT,0
s_15,everything,PRON,NAT,0
s_15,running,VERB,NAT,0
s_15,with,ADP,NAT,0
s_15,all,PRON,NAT,0
s_15,my,PRON,NAT,0
s_15,software,NOUN,AT,0
s_15,installed,VERB,NAT,0
s_15,I,PRON,NAT,0
s_15,plugged,VERB,NAT,0
s_15,in,ADP,NAT,0
s_15,my,PRON,NAT,0
s_15,droid,NOUN,NAT,0
s_15,to,PART,NAT,0
s_15,recharge,VERB,NAT,0
s_15,and,CCONJ,NAT,0
s_15,the,DET,NAT,0
s_15,system,NOUN,AT,-1
s_15,crashed,VERB,NAT,0
s_15,.,PUNCT,NAT,0
s_16,One,NUM,NAT,0
s_16,suggestion,NOUN,NAT,0
s_16,I,PRON,NAT,0
s_16,do,AUX,NAT,0
s_16,have,VERB,NAT,0
s_16,",",PUNCT,NAT,0
s_16,is,AUX,NAT,0
s_16,to,PART,NAT,0
s_16,not,PART,NAT,0
s_16,bother,VERB,NAT,0
s_16,getting,VERB,NAT,0
s_16,Microsoft,PROPN,AT,-1
s_16,office,NOUN,AT,-1
s_16,for,ADP,AT,-1
s_16,the,DET,AT,-1
s_16,mac,NOUN,AT,-1
s_16,expecting,VERB,NAT,0
s_16,it,PRON,NAT,0
s_16,will,AUX,NAT,0
s_16,work,VERB,NAT,0
s_16,just,ADV,NAT,0
s_16,like,SCONJ,NAT,0
s_16,you,PRON,NAT,0
s_16,knew,VERB,NAT,0
s_16,it,PRON,NAT,0
s_16,to,ADP,NAT,0
s_16,on,ADP,NAT,0
s_16,a,DET,NAT,0
s_16,PC,NOUN,NAT,0
s_16,.,PUNCT,NAT,0
s_17,Pairing,VERB,NAT,0
s_17,it,PRON,NAT,0
s_17,with,ADP,NAT,0
s_17,an,DET,NAT,0
s_17,iPhone,PROPN,NAT,0
s_17,is,AUX,NAT,0
s_17,a,DET,NAT,0
s_17,pure,ADJ,NAT,0
s_17,pleasure,NOUN,NAT,0
s_17,-,PUNCT,NAT,0
s_17,talk,NOUN,NAT,0
s_17,about,ADP,NAT,0
s_17,painless,NOUN,NAT,0
s_17,syncing,VERB,AT,1
s_17,-,PUNCT,NAT,0
s_17,used,VERB,NAT,0
s_17,to,PART,NAT,0
s_17,take,VERB,NAT,0
s_17,me,PRON,NAT,0
s_17,forever,ADV,NAT,0
s_17,-,PUNCT,NAT,0
s_17,now,ADV,NAT,0
s_17,it,PRON,NAT,0
s_17,'s,AUX,NAT,0
s_17,a,DET,NAT,0
s_17,snap,NOUN,NAT,0
s_17,.,PUNCT,NAT,0
s_18,I,PRON,NAT,0
s_18,also,ADV,NAT,0
s_18,got,VERB,NAT,0
s_18,the,DET,NAT,0
s_18,added,VERB,NAT,0
s_18,bonus,NOUN,NAT,0
s_18,of,ADP,NAT,0
s_18,a,DET,NAT,0
s_18,30,NUM,AT,1
s_18,"""",PUNCT,AT,1
s_18,HD,PROPN,AT,1
s_18,Monitor,PROPN,AT,1
s_18,",",PUNCT,NAT,0
s_18,which,PRON,NAT,0
s_18,really,ADV,NAT,0
s_18,helps,VERB,NAT,0
s_18,to,PART,NAT,0
s_18,extend,VERB,NAT,0
s_18,my,PRON,NAT,0
s_18,screen,NOUN,AT,0
s_18,and,CCONJ,NAT,0
s_18,keep,VERB,NAT,0
s_18,my,PRON,NAT,0
s_18,eyes,NOUN,NAT,0
s_18,fresh,ADJ,NAT,0
s_18,!,PUNCT,NAT,0
s_19,The,DET,NAT,0
s_19,machine,NOUN,NAT,0
s_19,is,AUX,NAT,0
s_19,slow,ADJ,NAT,0
s_19,to,PART,NAT,0
s_19,boot,VERB,AT,-1
s_19,up,ADP,AT,-1
s_19,and,CCONJ,NAT,0
s_19,occasionally,ADV,NAT,0
s_19,crashes,VERB,NAT,0
s_19,completely,ADV,NAT,0
s_19,.,PUNCT,NAT,0
s_20,After,ADP,NAT,0
s_20,paying,VERB,NAT,0
s_20,several,ADJ,NAT,0
s_20,hundred,NUM,NAT,0
s_20,dollars,NOUN,NAT,0
s_20,for,ADP,NAT,0
s_20,this,DET,NAT,0
s_20,service,NOUN,AT,-1
s_20,",",PUNCT,NAT,0
s_20,it,PRON,NAT,0
s_20,is,AUX,NAT,0
s_20,frustrating,ADJ,NAT,0
s_20,that,SCONJ,NAT,0
s_20,you,PRON,NAT,0
s_20,can,AUX,NAT,0
s_20,not,PART,NAT,0
s_20,get,VERB,NAT,0
s_20,help,NOUN,NAT,0
s_20,after,ADP,NAT,0
s_20,hours,NOUN,NAT,0
s_20,.,PUNCT,NAT,0
s_21,I,PRON,NAT,0
s_21,love,VERB,NAT,0
s_21,the,DET,NAT,0
s_21,operating,NOUN,AT,1
s_21,system,NOUN,AT,1
s_21,and,CCONJ,NAT,0
s_21,the,DET,NAT,0
s_21,preloaded,ADJ,AT,1
s_21,software,NOUN,AT,1
s_21,.,PUNCT,NAT,0
s_22,The,DET,NAT,0
s_22,best,ADJ,NAT,0
s_22,thing,NOUN,NAT,0
s_22,about,ADP,NAT,0
s_22,this,DET,NAT,0
s_22,laptop,NOUN,NAT,0
s_22,is,AUX,NAT,0
s_22,the,DET,NAT,0
s_22,price,NOUN,AT,1
s_22,along,ADP,NAT,0
s_22,with,ADP,NAT,0
s_22,some,PRON,NAT,0
s_22,of,ADP,NAT,0
s_22,the,DET,NAT,0
s_22,newer,ADJ,NAT,0
s_22,features,NOUN,AT,1
s_22,.,PUNCT,NAT,0
s_23,After,ADP,NAT,0
s_23,numerous,ADJ,NAT,0
s_23,attempts,NOUN,NAT,0
s_23,of,ADP,NAT,0
s_23,trying,VERB,NAT,0
s_23,(,PUNCT,NAT,0
s_23,including,VERB,NAT,0
s_23,setting,VERB,NAT,0
s_23,the,DET,NAT,0
s_23,clock,NOUN,AT,-1
s_23,in,ADP,AT,-1
s_23,BIOS,PROPN,AT,-1
s_23,setup,NOUN,AT,-1
s_23,directly,ADV,NAT,0
s_23,),PUNCT,NAT,0
s_23,",",PUNCT,NAT,0
s_23,I,PRON,NAT,0
s_23,gave,VERB,NAT,0
s_23,up(I,PROPN,NAT,0
s_23,am,AUX,NAT,0
s_23,a,DET,NAT,0
s_23,techie,NOUN,NAT,0
s_23,),PUNCT,NAT,0
s_23,.,PUNCT,NAT,0
s_24,YOU,PRON,NAT,0
s_24,WILL,AUX,NAT,0
s_24,NOT,PART,NAT,0
s_24,BE,AUX,NAT,0
s_24,ABLE,NOUN,NAT,0
s_24,TO,PART,NAT,0
s_24,TALK,VERB,NAT,0
s_24,TO,ADP,NAT,0
s_24,AN,DET,NAT,0
s_24,AMERICAN,PROPN,NAT,0
s_24,WARRANTY,NOUN,AT,-1
s_24,SERVICE,NOUN,AT,-1
s_24,IS,AUX,NAT,0
s_24,OUT,ADV,NAT,0
s_24,OF,ADP,NAT,0
s_24,COUNTRY,PROPN,NAT,0
s_24,.,PUNCT,NAT,0
s_25,but,CCONJ,NAT,0
s_25,now,ADV,NAT,0
s_25,i,PRON,NAT,0
s_25,have,AUX,NAT,0
s_25,realized,VERB,NAT,0
s_25,its,PRON,NAT,0
s_25,a,DET,NAT,0
s_25,problem,NOUN,NAT,0
s_25,with,ADP,NAT,0
s_25,this,DET,NAT,0
s_25,brand,NOUN,AT,-1
s_25,.,PUNCT,NAT,0
s_26,I,PRON,NAT,0
s_26,sent,VERB,NAT,0
s_26,it,PRON,NAT,0
s_26,back,ADV,NAT,0
s_26,to,ADP,NAT,0
s_26,Toshiba,PROPN,NAT,0
s_26,twice,ADV,NAT,0
s_26,they,PRON,NAT,0
s_26,covered,VERB,NAT,0
s_26,it,PRON,NAT,0
s_26,under,ADP,NAT,0
s_26,the,DET,NAT,0
s_26, ,SPACE,NAT,0
s_26,warranty,NOUN,AT,1
s_26,.,PUNCT,NAT,0
s_27,I,PRON,NAT,0
s_27,was,AUX,NAT,0
s_27,looking,VERB,NAT,0
s_27,for,ADP,NAT,0
s_27,a,DET,NAT,0
s_27,mac,NOUN,NAT,0
s_27,which,PRON,NAT,0
s_27,is,AUX,NAT,0
s_27,portable,ADJ,NAT,0
s_27,and,CCONJ,NAT,0
s_27,has,VERB,NAT,0
s_27,all,DET,NAT,0
s_27,the,DET,NAT,0
s_27,features,NOUN,AT,1
s_27,that,PRON,NAT,0
s_27,I,PRON,NAT,0
s_27,was,AUX,NAT,0
s_27,looking,VERB,NAT,0
s_27,for,ADP,NAT,0
s_27,.,PUNCT,NAT,0
s_28,Also,ADV,NAT,0
s_28,kinda,ADV,NAT,0
s_28,loud,ADJ,NAT,0
s_28,when,SCONJ,NAT,0
s_28,the,DET,NAT,0
s_28,fan,NOUN,AT,-1
s_28,was,AUX,NAT,0
s_28,running,VERB,NAT,0
s_28,.,PUNCT,NAT,0
s_29,In,ADP,NAT,0
s_29,desparation,NOUN,NAT,0
s_29,",",PUNCT,NAT,0
s_29,I,PRON,NAT,0
s_29,called,VERB,NAT,0
s_29,their,PRON,NAT,0
s_29,Customer,PROPN,AT,0
s_29,Service,PROPN,AT,0
s_29,number,NOUN,AT,0
s_29,and,CCONJ,NAT,0
s_29,was,AUX,NAT,0
s_29,told,VERB,NAT,0
s_29,that,SCONJ,NAT,0
s_29,my,PRON,NAT,0
s_29,warranty,NOUN,AT,-1
s_29,had,AUX,NAT,0
s_29,expired,VERB,NAT,0
s_29,(,PUNCT,NAT,0
s_29,2,NUM,NAT,0
s_29,days,NOUN,NAT,0
s_29,old,ADJ,NAT,0
s_29,),PUNCT,NAT,0
s_29,and,CCONJ,NAT,0
s_29,that,SCONJ,NAT,0
s_29,the,DET,NAT,0
s_29,priviledge,NOUN,NAT,0
s_29,of,ADP,NAT,0
s_29,talking,VERB,AT,-1
s_29,to,ADP,AT,-1
s_29,a,DET,AT,-1
s_29,technician,NOUN,AT,-1
s_29,would,AUX,NAT,0
s_29,cost,VERB,NAT,0
s_29,me,PRON,NAT,0
s_29,(,PUNCT,NAT,0
s_29,"""",PUNCT,NAT,0
s_29,have,AUX,NAT,0
s_29,your,PRON,NAT,0
s_29,credit,NOUN,NAT,0
s_29,card,NOUN,NAT,0
s_29,ready,ADJ,NAT,0
s_29,"""",PUNCT,NAT,0
s_29,),PUNCT,NAT,0
s_29,.,PUNCT,NAT,0
s_30,There,PRON,NAT,0
s_30,also,ADV,NAT,0
s_30,seemed,VERB,NAT,0
s_30,to,PART,NAT,0
s_30,be,AUX,NAT,0
s_30,a,DET,NAT,0
s_30,problem,NOUN,NAT,0
s_30,with,ADP,NAT,0
s_30,the,DET,NAT,0
s_30,hard,ADJ,AT,-1
s_30,disc,NOUN,AT,-1
s_30,as,ADP,NAT,0
s_30,certain,ADJ,NAT,0
s_30,times,NOUN,NAT,0
s_30,windows,NOUN,AT,-1
s_30,loads,NOUN,NAT,0
s_30,but,CCONJ,NAT,0
s_30,claims,VERB,NAT,0
s_30,to,PART,NAT,0
s_30,not,PART,NAT,0
s_30,be,AUX,NAT,0
s_30,able,ADJ,NAT,0
s_30,to,PART,NAT,0
s_30,find,VERB,NAT,0
s_30,any,DET,NAT,0
s_30,drivers,NOUN,AT,0
s_30,or,CCONJ,NAT,0
s_30,files,NOUN,NAT,0
s_30,.,PUNCT,NAT,0
s_31,Drivers,NOUN,AT,1
s_31,updated,VERB,NAT,0
s_31,ok,INTJ,NAT,0
s_31,but,CCONJ,NAT,0
s_31,the,DET,NAT,0
s_31,BIOS,PROPN,AT,-1
s_31,update,NOUN,AT,-1
s_31,froze,VERB,NAT,0
s_31,the,DET,NAT,0
s_31,system,NOUN,AT,-1
s_31,up,ADP,NAT,0
s_31,and,CCONJ,NAT,0
s_31,the,DET,NAT,0
s_31,computer,NOUN,NAT,0
s_31,shut,VERB,NAT,0
s_31,down,ADP,NAT,0
s_31,.,PUNCT,NAT,0
s_32,Spent,VERB,NAT,0
s_32,2,NUM,NAT,0
s_32,hours,NOUN,NAT,0
s_32,on,ADP,NAT,0
s_32,phone,NOUN,NAT,0
s_32,with,ADP,NAT,0
s_32,HP,PROPN,AT,0
s_32,Technical,PROPN,AT,0
s_32,Support,PROPN,AT,0
s_32,.,PUNCT,NAT,0
s_33,Speaking,VERB,NAT,0
s_33,of,ADP,NAT,0
s_33,the,DET,NAT,0
s_33,browser,NOUN,AT,-1
s_33,",",PUNCT,NAT,0
s_33,it,PRON,NAT,0
s_33,too,ADV,NAT,0
s_33,has,VERB,NAT,0
s_33,problems,NOUN,NAT,0
s_33,.,PUNCT,NAT,0
s_34,The,DET,NAT,0
s_34,keyboard,NOUN,AT,-1
s_34,is,AUX,NAT,0
s_34,too,ADV,NAT,0
s_34,slick,ADJ,NAT,0
s_34,.,PUNCT,NAT,0
s_35,Nightly,ADV,NAT,0
s_35,my,PRON,NAT,0
s_35,computer,NOUN,NAT,0
s_35,defrags,VERB,NAT,0
s_35,itself,PRON,NAT,0
s_35,and,CCONJ,NAT,0
s_35,runs,VERB,NAT,0
s_35,a,DET,NAT,0
s_35,virus,NOUN,AT,0
s_35,scan,NOUN,AT,0
s_35,.,PUNCT,NAT,0
s_36,It,PRON,NAT,0
s_36,'s,AUX,NAT,0
s_36,like,INTJ,NAT,0
s_36,9,NUM,AT,-1
s_36,punds,NOUN,AT,-1
s_36,",",PUNCT,NAT,0
s_36,but,CCONJ,NAT,0
s_36,if,SCONJ,NAT,0
s_36,you,PRON,NAT,0
s_36,can,AUX,NAT,0
s_36,look,VERB,NAT,0
s_36,past,ADP,NAT,0
s_36,it,PRON,NAT,0
s_36,",",PUNCT,NAT,0
s_36,it,PRON,NAT,0
s_36,'s,AUX,NAT,0
s_36,GREAT,ADJ,NAT,0
s_36,!,PUNCT,NAT,0
s_37,It,PRON,NAT,0
s_37,'s,AUX,NAT,0
s_37,just,ADV,NAT,0
s_37,as,ADV,NAT,0
s_37,fast,ADJ,NAT,0
s_37,with,ADP,NAT,0
s_37,one,NUM,NAT,0
s_37,program,NOUN,AT,0
s_37,open,ADJ,NAT,0
s_37,as,SCONJ,NAT,0
s_37,it,PRON,NAT,0
s_37,is,AUX,NAT,0
s_37,with,ADP,NAT,0
s_37,sixteen,NUM,NAT,0
s_37,open,ADJ,NAT,0
s_37,.,PUNCT,NAT,0
s_38,Still,ADV,NAT,0
s_38,under,ADV,NAT,0
s_38,warrenty,X,AT,-1
s_38,so,ADV,NAT,0
s_38,called,VERB,NAT,0
s_38,Toshiba,PROPN,NAT,0
s_38,",",PUNCT,NAT,0
s_38,no,DET,NAT,0
s_38,help,NOUN,NAT,0
s_38,at,ADV,NAT,0
s_38,all,ADV,NAT,0
s_38,.,PUNCT,NAT,0
s_39,I,PRON,NAT,0
s_39,was,AUX,NAT,0
s_39,happy,ADJ,NAT,0
s_39,with,ADP,NAT,0
s_39,My,PRON,NAT,0
s_39,purchase,NOUN,NAT,0
s_39,of,ADP,NAT,0
s_39,a,DET,NAT,0
s_39,Toshiba,PROPN,NAT,0
s_39,Satellite,PROPN,NAT,0
s_39,L305D,NOUN,NAT,0
s_39,-,PUNCT,NAT,0
s_39,S5934,NOUN,NAT,0
s_39,laptop,NOUN,NAT,0
s_39,until,SCONJ,NAT,0
s_39,it,PRON,NAT,0
s_39,came,VERB,NAT,0
s_39,time,NOUN,NAT,0
s_39,to,PART,NAT,0
s_39,have,VERB,NAT,0
s_39,it,PRON,NAT,0
s_39,repaired,VERB,NAT,0
s_39,under,ADP,NAT,0
s_39,the,DET,NAT,0
s_39,Toshiba,PROPN,AT,-1
s_39,Warranty,PROPN,AT,-1
s_39,.,PUNCT,NAT,0
s_40,Amazing,PROPN,NAT,0
s_40,Quality,PROPN,AT,1
s_40,!,PUNCT,NAT,0
s_41,The,DET,NAT,0
s_41,fact,NOUN,NAT,0
s_41,that,SCONJ,NAT,0
s_41,you,PRON,NAT,0
s_41,can,AUX,NAT,0
s_41,spend,VERB,NAT,0
s_41,over,ADP,NAT,0
s_41,$,SYM,NAT,0
s_41,100,NUM,NAT,0
s_41,on,ADP,NAT,0
s_41,just,ADV,NAT,0
s_41,a,DET,NAT,0
s_41,webcam,NOUN,AT,0
s_41,underscores,VERB,NAT,0
s_41,the,DET,NAT,0
s_41,value,NOUN,AT,1
s_41,of,ADP,NAT,0
s_41,this,DET,NAT,0
s_41,machine,NOUN,NAT,0
s_41,.,PUNCT,NAT,0
s_42,I,PRON,NAT,0
s_42,mainly,ADV,NAT,0
s_42,use,VERB,NAT,0
s_42,it,PRON,NAT,0
s_42,for,ADP,NAT,0
s_42,email,NOUN,NAT,0
s_42,",",PUNCT,NAT,0
s_42,internet,NOUN,AT,0
s_42,",",PUNCT,NAT,0
